mt20id,prfnm,prfpdfrom,prfpdto,fcltynm,poster,area,genrenm,openrun,prfstate
PF243937,"어떤가요 #10, 추억의 댄스가수 특집",2024.08.30,2024.08.30,마포아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243937_240627_135558.gif,,대중음악,N,공연완료
PF243915,"WOOAH FAN CONCERT, WOOAH LAND [서울]",2024.07.20,2024.07.20,예스24 라이브홀 (구. 악스코리아),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243915_240627_120855.jpg,,대중음악,N,공연완료
PF243891,VANNER 1ST CONCERT: THE FLAG: A TO V [서울 (앵콜) ],2024.07.27,2024.07.28,예스24 라이브홀 (구. 악스코리아),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243891_240627_104457.jpg,,대중음악,N,공연완료
PF243873,"위수 단독공연, LOVE ON AIR",2024.07.13,2024.07.13,DSM 아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243873_240627_100409.jpg,,대중음악,N,공연완료
PF243845,"BADA, THE OCEAN CONCERT: PINK SUMMER DREAM [서울]",2024.07.21,2024.07.21,백암아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243845_240626_151220.jpg,,대중음악,N,공연완료
PF243835,"재즈앳에무, 임용훈 X 변박요정 (07.19)",2024.07.19,2024.07.19,복합문화공간에무,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243835_240626_142319.jpg,,대중음악,N,공연완료
PF243819,재즈앳에무 X 자라섬재즈페스티벌 Part.5: 임계점 & 로우리버 (07.13),2024.07.13,2024.07.13,복합문화공간에무,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243819_240626_132742.jpg,,대중음악,N,공연완료
PF243814,Don't Mute Your Music OPENING CEREMONY by. Lacuna: Special Guest Television Off [서울],2024.07.05,2024.07.05,KT&G 상상마당 라이브홀 [마포],http://www.kopis.or.kr/upload/pfmPoster/PF_PF243814_240626_131721.gif,,대중음악,N,공연완료
PF243792,맥거핀 단독 콘서트: DICE,2024.07.27,2024.07.27,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243792_240626_112537.jfif,,대중음악,N,공연완료
PF243784,제4회 라실용음악학원 정기공연: Song for you,2024.06.30,2024.06.30,몽향라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243784_240626_110749.jpg,,대중음악,N,공연완료
PF243758,재즈앳에무 Ⅹ 자라섬재즈페스티벌 Part.4: 박성은 트리오 & 유동혁 트리오,2024.07.12,2024.07.12,복합문화공간에무,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243758_240626_094609.jpg,,대중음악,N,공연완료
PF243729,"1st Label Concert In NE, VOT LAND",2024.07.27,2024.07.27,스페이스브릭 (SPACE BRICK),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243729_240625_122259.gif,,대중음악,N,공연완료
PF243722,"타임피버 (TimeFeveR) 단독 콘서트, FEVERTIME Vol.1",2024.07.20,2024.07.20,스페이스브릭 (SPACE BRICK),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243722_240625_113713.jpg,,대중음악,N,공연완료
PF243679,김꽃 10주년 기념 공연: 나의 정원으로 와요,2024.07.13,2024.07.13,구름아래소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243679_240625_093314.gif,,대중음악,N,공연완료
PF243675,박주원 & 최항석과 부기몬스터: Sweet amore & Sweet my life,2024.07.19,2024.07.19,노들섬,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243675_240625_091753.gif,,대중음악,N,공연완료
PF243667,"제982회 목요예술무대, Accor-diem in Europe: 유럽, 어디까지 가봤니?",2024.07.11,2024.07.11,강남씨어터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243667_240624_161328.gif,,대중음악,N,공연완료
PF243665,"스웨이드 내한공연, Suede Live in Seoul",2024.08.23,2024.08.23,KBS스포츠월드(아레나),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243665_240624_160612.jpg,,대중음악,N,공연완료
PF243648,"DKB WORLD TOUR, DARK STRANGE [서울]",2024.08.03,2024.08.03,건국대학교 새천년관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243648_240624_151424.gif,,대중음악,N,공연완료
PF243633,"정튠 단독 공연, THE WORLD OF TUNIVERSE",2024.07.21,2024.07.21,"플렉스라운지 (구. 스테이라운지, 구. 인디팍)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF243633_240624_143756.gif,,대중음악,N,공연완료
PF243622,김아름 1st 단독 콘서트: 썸머 시티,2024.08.03,2024.08.03,현대카드 언더스테이지,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243622_240624_141029.gif,,대중음악,N,공연완료
PF243608,흐르는 눈물의 이유를 물을 필요 없지 vol.3 [서울],2024.07.06,2024.07.06,생기 스튜디오,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243608_240624_133504.jpg,,대중음악,N,공연완료
PF243559,"춘길 & 모세, 발라드콘서트로트",2024.07.14,2024.07.14,구름아래소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243559_240624_102415.jpg,,대중음악,N,공연완료
PF243547,"vol.1, 사사롭고: Daldam & hyenseo",2024.07.07,2024.07.07,얼라이브홀(구. 크랙홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243547_240624_095501.jfif,,대중음악,N,공연완료
PF243533,KARMA BABY,2024.07.13,2024.07.13,후케즈,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243533_240621_135959.png,,대중음악,N,공연완료
PF243530,"TREASURE: REBOOT, FINAL [서울]",2024.08.15,2024.08.15,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243530_240621_135449.gif,,대중음악,N,공연완료
PF243509,TULA Live Concert: 진화의 시간 TIME TO EVOLVE,2024.07.13,2024.07.13,대원 팝콘D 스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243509_240621_113912.jpg,,대중음악,N,공연완료
PF243502,수상한스테이지 (06.28),2024.06.28,2024.06.28,수상한창고,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243502_240621_112542.png,,대중음악,N,공연완료
PF243500,HEART AND SOUL LIVE: 잭 리 & 네이던 이스트 [서울],2024.07.23,2024.07.23,롯데콘서트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243500_240621_112331.png,,대중음악,N,공연완료
PF243490,"일레인 단독 콘서트, Summer",2024.07.19,2024.07.19,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243490_240621_110029.jfif,,대중음악,N,공연완료
PF243486,"이번 정류장은: EP. 2, 예빛",2024.07.14,2024.07.14,KT&G 상상마당 라이브홀 [마포],http://www.kopis.or.kr/upload/pfmPoster/PF_PF243486_240621_105312.jpg,,대중음악,N,공연완료
PF243484,"78AVENUE 78LIVE, AVOKID",2024.07.18,2024.07.18,엠피엠지,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243484_240621_105225.gif,,대중음악,N,공연완료
PF243474,"태비 단독콘서트, CINEMA",2024.07.14,2024.07.14,CJ아지트 광흥창,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243474_240621_102732.jpg,,대중음악,N,공연완료
PF243473,Melody At Sunday,2024.07.07,2024.07.07,재즈소사이어티 서울(서울브루어리 성수 5층),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243473_240621_102602.jpg,,대중음악,N,공연완료
PF243455,실수 덜하는 루루의 빈혈 수치 정상 축 공연,2024.07.27,2024.07.27,벨로주 [홍대] (구. 왓에버),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243455_240621_094217.jfif,,대중음악,N,공연완료
PF243440,UNEDUCATED KID 2ND CONCERT: THE CULT,2024.07.07,2024.07.07,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243440_240620_140408.jfif,,대중음악,N,공연완료
PF243420,"트롯걸즈재팬 1st 미니 콘서트, The Beginning",2024.07.06,2024.07.07,무신사 개러지 (구. 왓챠홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243420_240620_120659.gif,,대중음악,N,공연완료
PF243416,RAP HOUSE VOL.31,2024.06.21,2024.06.21,"플렉스라운지 (구. 스테이라운지, 구. 인디팍)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF243416_240620_114606.gif,,대중음악,N,공연완료
PF243396,유희도 데뷔 10주년 기념 콘서트 Hee' story,2024.07.07,2024.07.07,연남스페이스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243396_240620_105536.png,,대중음악,N,공연완료
PF243381,킹스턴 루디스카 20주년 단독 콘서트,2024.08.09,2024.08.09,KT&G 상상마당 라이브홀 [마포],http://www.kopis.or.kr/upload/pfmPoster/PF_PF243381_240620_102421.jfif,,대중음악,N,공연완료
PF243380,IVE THE 1ST WORLD TOUR: SHOW WHAT I HAVE [앵콜],2024.08.10,2024.08.11,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243380_240620_102354.jfif,,대중음악,N,공연완료
PF243375,"서른번째 스윙-바이, 딱지",2024.06.29,2024.06.29,음악공간 중력장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243375_240620_100408.jpg,,대중음악,N,공연완료
PF243330,싱어송와이더 #2: 초승,2024.07.19,2024.07.19,KT&G 상상마당 라이브홀 [마포],http://www.kopis.or.kr/upload/pfmPoster/PF_PF243330_240619_132812.png,,대중음악,N,공연완료
PF243310,"크랙샷 콘서트, We Are Crackshot vol.3",2024.07.06,2024.07.06,성북미디어문화마루 꿈빛극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243310_240619_113956.gif,,대중음악,N,공연완료
PF243295,"명가의 초대, 트로트 마에스트로 이용주 버라이어티쇼: Summer Party",2024.07.20,2024.07.20,엠팟홀 (구. 삼익아트홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243295_240619_103541.gif,,대중음악,N,공연완료
PF243287,"Tuesday Beach Club 단독 콘서트, Through the Lights",2024.07.05,2024.07.05,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243287_240619_101436.jpg,,대중음악,N,공연완료
PF243274,BAEKHYUN ASIA TOUR: Lonsdaleite [dot],2024.07.27,2024.07.28,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243274_240619_094107.jfif,,대중음악,N,공연완료
PF243218,"B-DAY PARTY, LEETEUK: LUCKY 777",2024.06.29,2024.06.29,건국대학교 새천년관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243218_240618_104105.png,,대중음악,N,공연완료
PF243196,Mullae Metal City,2024.07.20,2024.07.21,영등포아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243196_240618_093922.jpg,,대중음악,N,공연완료
PF243192,버둥 뮤직트립: trip over music in Seoul,2024.07.13,2024.07.13,KT&G 상상마당 라이브홀 [마포],http://www.kopis.or.kr/upload/pfmPoster/PF_PF243192_240618_093055.png,,대중음악,N,공연완료
PF243182,"트로이카 오리지날 라이브쑈, 어서옵쑈",2024.06.30,2024.06.30,구름아래소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243182_240617_165921.gif,,대중음악,N,공연완료
PF243180,"EARS-UP Vol.37, 버텨내고 존재하기 B-side 불나방스타쏘세지클럽 최고은",2024.07.13,2024.07.13,고라니 특공대,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243180_240617_163733.png,,대중음악,N,공연완료
PF243174,"QM CONCERT, 개미",2024.07.07,2024.07.07,웨스트브릿지 라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243174_240617_154506.png,,대중음악,N,공연완료
PF243157,"재즈앳에무, 유니크노트와 떠나는 재즈 여행단: Vol.5 World",2024.07.05,2024.07.05,복합문화공간에무,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243157_240617_141822.jpg,,대중음악,N,공연완료
PF243151,"블루밍 스테이지, 헤이즈 x 로꼬",2024.07.27,2024.07.27,경희대학교 평화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243151_240617_141002.jpg,,대중음악,N,공연완료
PF243150,"THE SOUND PRESENTS, SOUND WA VOL.1: THE SOUND Ⅹ THE APOP",2024.07.13,2024.07.13,CLUB bender(클럽 벤더),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243150_240617_140613.gif,,대중음악,N,공연완료
PF243143,"OAH! (오아!) 단독 공연: Sweet dreams, May",2024.07.13,2024.07.13,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243143_240617_134513.jfif,,대중음악,N,공연완료
PF243139,"주호 CONCERT, 주주총회: SPARKLE",2024.07.06,2024.07.06,백암아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243139_240617_133736.png,,대중음악,N,공연완료
PF243128,The Dream Reborn Tour in SEOUL,2024.07.13,2024.07.14,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243128_240617_125718.gif,,대중음악,N,공연완료
PF243125,"구로 스테이지, TO. X: 양다일, 디에이드",2024.07.20,2024.07.20,구로아트밸리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243125_240617_124953.gif,,대중음악,N,공연완료
PF243111,차우주 생일 콘서트: fall apart,2024.06.30,2024.06.30,얼라이브홀(구. 크랙홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243111_240617_113322.jpg,,대중음악,N,공연완료
PF243109,"KIMHYUNJOONG CONCERT, THE LAST DANCE",2024.07.13,2024.07.14,이화여자대학교 삼성홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243109_240617_112659.jpg,,대중음악,N,공연완료
PF243100,"명가의 초대, 김도향 데뷔 55주년 기념 콘서트",2024.06.29,2024.06.29,엠팟홀 (구. 삼익아트홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF243100_240617_110101.gif,,대중음악,N,공연완료
PF243091,"문래재즈IN, 연중기획: 방병조 밴드",2024.06.29,2024.06.29,문래재즈IN,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243091_240617_104020.gif,,대중음악,N,공연완료
PF243074,오늘도 아이돌 vol.6,2024.07.05,2024.07.05,옥타바리움 라이브홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243074_240617_095120.jpg,,대중음악,N,공연완료
PF243060,"10CM SUMMER FAN CONCERT, 10CM YOU",2024.07.06,2024.07.07,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243060_240614_131150.gif,,대중음악,N,공연완료
PF243058,"20TH ANNIVERSARY KIM JAE JOONG ASIA TOUR CONCERT, FLOWER GARDEN [서울]",2024.07.20,2024.07.21,장충체육관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243058_240614_124958.gif,,대중음악,N,공연완료
PF243055,"Open Record Night Vol.22, 최민석: Fun Three",2024.06.29,2024.06.29,문래레코드,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243055_240614_122254.jpg,,대중음악,N,공연완료
PF243030,어반자카파 15주년 팬 콘서트: 열 손가락,2024.07.20,2024.07.21,블루스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243030_240614_110211.gif,,대중음악,N,공연완료
PF243013,그_냥 단독공연: 이번 여름에도 그_냥,2024.07.13,2024.07.13,문화정원 아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243013_240614_101911.jfif,,대중음악,N,공연완료
PF243011,"브런치콘서트, 11시11분: 피렌체",2024.07.26,2024.07.26,성북미디어문화마루 꿈빛극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243011_240614_101044.gif,,대중음악,N,공연완료
PF243010,"박소은 단독 공연, 마지막 문장: 오 너와 나 그렇게 쌓여가는 너와 나",2024.07.06,2024.07.06,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243010_240614_101023.png,,대중음악,N,공연완료
PF242996,"먼데이프로젝트 시즌7, Our Universe: 시인을 위하여 단독 콘서트",2024.07.01,2024.07.01,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242996_240614_093522.jfif,,대중음악,N,공연완료
PF242993,"목요예술무대, 한웅원 밴드 with 유태평양",2024.07.04,2024.07.04,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242993_240614_092712.gif,,대중음악,N,공연완료
PF242991,"78AVENUE 78LIVE, 정수민",2024.07.11,2024.07.11,엠피엠지,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242991_240614_092435.gif,,대중음악,N,공연완료
PF242979,PAIR PLAY: Vol. 9 Bump2Soul Ⅹ Soul delivery,2024.07.07,2024.07.07,KT&G 상상마당 라이브홀 [마포],http://www.kopis.or.kr/upload/pfmPoster/PF_PF242979_240613_143127.png,,대중음악,N,공연완료
PF242937,"Whee In 1ST WORLD TOUR: WHEE IN THE MOOD, BEYOND (앵콜)",2024.07.20,2024.07.21,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242937_240613_113549.jfif,,대중음악,N,공연완료
PF242927,"Red C: The Red Sea, 1st Album Concert",2024.06.29,2024.06.29,CJ아지트 광흥창,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242927_240613_110713.png,,대중음악,N,공연완료
PF242902,"먼데이프로젝트 시즌7, OUR SUMMER: 잭킹콩 단독 콘서트",2024.07.01,2024.07.01,벨로주 [홍대] (구. 왓에버),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242902_240613_100829.jfif,,대중음악,N,공연완료
PF242884,강아솔 뮤직 & 북 콘서트: 사랑에 진 사람들,2024.07.13,2024.07.13,오류아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242884_240613_093311.gif,,대중음악,N,공연완료
PF242879,소란한 여름밤,2024.07.06,2024.07.06,스카이아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242879_240613_092654.jfif,,대중음악,N,공연완료
PF242875,"제981회 목요예술무대: 세 번째 파장, 프롬",2024.06.27,2024.06.27,강남씨어터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242875_240612_145005.gif,,대중음악,N,공연완료
PF242859,"격조콘, 허정혁 / 사람 또 사람",2024.06.30,2024.06.30,복합문화공간에무,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242859_240612_133554.jpg,,대중음악,N,공연완료
PF242858,"우드 톤 재즈 트리오, 일상 재즈 [서울]",2024.06.29,2024.06.29,1유로 프로젝트 코끼리빌라,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242858_240612_133529.jpg,,대중음악,N,공연완료
PF242827,"나씽 벗 띠브스 내한공연, NOTHING BUT THIEVES: WELCOME TO THE DCC WORLD TOUR",2024.08.21,2024.08.21,KBS스포츠월드(아레나),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242827_240612_112939.jpg,,대중음악,N,공연완료
PF242813,yonige Live in Seoul,2024.07.12,2024.07.12,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242813_240612_105021.jpg,,대중음악,N,공연완료
PF242811,SOUND ATTACK Vol.2,2024.06.23,2024.06.23,CLUB bender(클럽 벤더),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242811_240612_104357.gif,,대중음악,N,공연완료
PF242809,"찬민 (CHANMIN) EP 발매기념 콘서트, CINEMA",2024.07.06,2024.07.06,살롱 문보우,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242809_240612_104120.jpg,,대중음악,N,공연완료
PF242795,BUDX WORLD TOUR: MTV Video Music Awards Pre-party (08.10),2024.08.10,2024.08.10,클럽 MODECi(모데시),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242795_240612_095757.jpg,,대중음악,N,공연완료
PF242794,BUDX WORLD TOUR: Lollapalooza Pre-party (7.13),2024.07.13,2024.07.13,쉘터 & 페이퍼 (SHELTER & PAPER),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242794_240612_095444.jpg,,대중음악,N,공연완료
PF242792,BUDX WORLD TOUR: TOMORROWLAND Pre-party (06.22),2024.06.22,2024.06.22,클럽 잭리빈 (JACK&LIVIN),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242792_240612_094448.jpg,,대중음악,N,공연완료
PF242768,"TUNE UP STAGE, 튠업 25기 선정기념 #02. blah Ⅹ 마치 MRCH",2024.06.20,2024.06.20,CJ아지트 광흥창,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242768_240611_122253.png,,대중음악,N,공연완료
PF242758,와우산책 16: 이영훈,2024.06.22,2024.06.22,와우산레코드,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242758_240611_113201.png,,대중음악,N,공연완료
PF242742,"TUNE UP STAGE, 튠업 25기 선정기념 #01: 향 X 터치드",2024.06.19,2024.06.19,CJ아지트 광흥창,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242742_240611_105350.jpg,,대중음악,N,공연완료
PF242735,"TUNE UP STAGE, 튠업 25기 선정기념 #03: 김뜻돌 X 다섯",2024.06.21,2024.06.21,CJ아지트 광흥창,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242735_240611_102119.jpg,,대중음악,N,공연완료
PF242732,"유발이 단독공연, 그녀의 일기장을 훔쳐봐주세요",2024.07.07,2024.07.07,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242732_240611_101125.jfif,,대중음악,N,공연완료
PF242731,"은종 단독 콘서트, 별뜨기",2024.06.22,2024.06.22,SPACE SODA2002,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242731_240611_100832.jpg,,대중음악,N,공연완료
PF242728,"오왠의 어떤 이야기를 들려드릴까요?, Ep.6: 시소, 정예원",2024.06.25,2024.06.25,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242728_240611_100123.jpg,,대중음악,N,공연완료
PF242724,"Xdinary Heroes Concert, Closed ♭eta: v6.2",2024.07.05,2024.07.07,예스24 라이브홀 (구. 악스코리아),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242724_240611_095220.jpg,,대중음악,N,공연완료
PF242722,모스크바서핑클럽 X ddbb 콘서트: Ghost & Zombie,2024.07.11,2024.07.11,롤링홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242722_240611_094708.jpg,,대중음악,N,공연완료
PF242710,Soundberry Festa' 24,2024.07.20,2024.07.21,KBS스포츠월드(아레나),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242710_240611_091716.jpg,,대중음악,N,공연완료
PF242693,클래스메이트 vol.3,2024.06.22,2024.06.22,후케즈,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242693_240610_160158.jpg,,대중음악,N,공연완료
PF242691,재즈앳에무 X 자라섬재즈페스티벌 Part.3: 이관우 퀄텟 & Room104 (06.23),2024.06.23,2024.06.23,복합문화공간에무,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242691_240610_155643.jpg,,대중음악,N,공연완료
PF242667,재즈앳에무 X 자라섬재즈페스티벌 Part.2: Green Hour & 구스또 빠밀리아 (06.22),2024.06.22,2024.06.22,복합문화공간에무,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242667_240610_144921.jpg,,대중음악,N,공연완료
PF242665,Dragon Pony Final Debut Mission: 500,2024.06.29,2024.06.29,무신사 개러지 (구. 왓챠홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242665_240610_144513.gif,,대중음악,N,공연완료
PF242657,"현앙상블 챔버시리즈 3, Summer 콘서트 재즈와 낭만",2024.06.22,2024.06.22,알에스엠타워(RSM타워),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242657_240610_143152.jpg,,대중음악,N,공연완료
